date	tstep	P in 10N-45N	P in 10S-10N	P in 35S-10S	P total	F_epi	F_meso	F_mmeso	F_bathy	F_mbathy	F_hmbathy	B Larvae alb	B Juv alb	B Rec alb	B Young alb	B Adult alb	B Totalalb	effort L1	obs C_alb_L1	pred C_alb_L1	obs CPUE_alb_L1	pred CPUE_alb_L1	effort L2	obs C_alb_L2	pred C_alb_L2	obs CPUE_alb_L2	pred CPUE_alb_L2	effort L3	obs C_alb_L3	pred C_alb_L3	obs CPUE_alb_L3	pred CPUE_alb_L3	effort L4	obs C_alb_L4	pred C_alb_L4	obs CPUE_alb_L4	pred CPUE_alb_L4	effort L5	obs C_alb_L5	pred C_alb_L5	obs CPUE_alb_L5	pred CPUE_alb_L5	effort L6	obs C_alb_L6	pred C_alb_L6	obs CPUE_alb_L6	pred CPUE_alb_L6	effort L7	obs C_alb_L7	pred C_alb_L7	obs CPUE_alb_L7	pred CPUE_alb_L7	effort T8	obs C_alb_T8	pred C_alb_T8	obs CPUE_alb_T8	pred CPUE_alb_T8	effort G9	obs C_alb_G9	pred C_alb_G9	obs CPUE_alb_G9	pred CPUE_alb_G9	effort L10	obs C_alb_L10	pred C_alb_L10	obs CPUE_alb_L10	pred CPUE_alb_L10	effort L11	obs C_alb_L11	pred C_alb_L11	obs CPUE_alb_L11	pred CPUE_alb_L11	effort L12	obs C_alb_L12	pred C_alb_L12	obs CPUE_alb_L12	pred CPUE_alb_L12	effort L13	obs C_alb_L13	pred C_alb_L13	obs CPUE_alb_L13	pred CPUE_alb_L13	effort L14	obs C_alb_L14	pred C_alb_L14	obs CPUE_alb_L14	pred CPUE_alb_L14	effort L15	obs C_alb_L15	pred C_alb_L15	obs CPUE_alb_L15	pred CPUE_alb_L15	effort L16	obs C_alb_L16	pred C_alb_L16	obs CPUE_alb_L16	pred CPUE_alb_L16	
1991-12-15	156	0	1.04496e+15	8.98171e+14	2.81823e+15	4.18772e+07	4.28919e+07	6.77878e+07	1.31028e+08	6.95654e+07	7.49422e+07	827.518	2484.03	3961.53	520601	521423	1.04202e+06	2390	17.838	48.6618	0.00564563	0.0211741	48090.1	122.973	314.406	0.00210698	0.00610309	60165.2	2769.37	1720.45	0.0401455	0.0316159	7510.2	11.948	11.9359	0.00410348	0.00409932	939.67	17.31	30.6458	0.0154069	0.0330609	31292.8	6.293	6.2866	0.000227852	0.00022762	136.89	1.495	2.76269	0.0107439	0.0205345	17	212.305	212.087	12.3077	12.2951	0	0	0	0	0	62127.5	138.201	202.461	0.00305025	0.00467172	0	0	0	0	0	7020	0	58.7685	0	0	1749.64	34.477	39.9572	0.0179002	0.0221874	0	0	0	0	0	267.171	9.332	11.3322	0.0311804	0.0410402	0	0	0	0	0	
1992-1-15	157	0	1.10089e+15	8.33309e+14	2.7753e+15	4.19472e+07	4.28224e+07	6.78402e+07	1.30568e+08	6.96276e+07	7.53645e+07	866.932	2609.56	4178.47	516622	521486	1.03811e+06	2713.05	33.204	53.6437	0.0122486	0.0203305	19361.1	22.778	99.9415	0.00139162	0.00588694	27049.9	758.06	828.122	0.025733	0.0332858	2081.09	15.488	15.4723	0.00577126	0.00576541	313.28	2.021	10.3673	0.0064511	0.0330929	38318.6	14.807	14.7919	0.000774084	0.000773299	79.76	0.301	1.52098	0.00483062	0.0187128	23	2230.17	2219.24	54.4711	54.268	0	0	0	0	0	54570.9	91.356	162.787	0.00211247	0.00361971	0	0	0	0	0	2035	21.68	15.9193	0.0459866	0.00981274	903.77	10.752	21.2161	0.0118349	0.0240114	354.591	1.569	1.56741	0.00746151	0.00745394	352.16	15.67	12.6642	0.0444968	0.0359616	0	0	0	0	0	
1992-2-15	158	0	1.09743e+15	7.63135e+14	2.63203e+15	4.14795e+07	4.27434e+07	6.78487e+07	1.30206e+08	6.97972e+07	7.57357e+07	895.115	2726.92	4376.95	514783	526072	1.04085e+06	2024.93	14.649	43.8352	0.00768112	0.0214567	23594.6	32.199	144.677	0.00188651	0.00642435	0	0	0	0	0	1200.1	6.727	6.72018	0.00663013	0.00662341	1939.14	9.863	60.7347	0.00457333	0.0311744	44349.5	9.908	9.89793	0.000443213	0.000442763	54.7833	0.495	1.04009	0.00700843	0.0178245	36	796.161	795.319	17.5679	17.5495	0	0	0	0	0	45630.6	46.775	140.409	0.00155697	0.00355062	0	0	0	0	0	1523.6	4.194	11.7682	0.0271371	0.0111423	2557.77	25.524	55.0402	0.0103934	0.0215752	768.717	3.768	3.76418	0.00573171	0.00572589	557.28	18.491	21.194	0.0339444	0.0381227	0	0	0	0	0	
1992-3-15	159	0	1.03605e+15	6.99544e+14	2.43416e+15	4.06207e+07	4.26945e+07	6.74887e+07	1.30229e+08	7.01116e+07	7.59014e+07	891.363	2830.23	4551.83	512969	530995	1.04396e+06	4993.88	28.203	88.1432	0.00913028	0.0201595	19878.8	16.815	125.371	0.00183657	0.00647667	0	0	0	0	0	978.813	3.334	3.33062	0.00403938	0.00403528	952.847	7.038	27.6089	0.00772418	0.0299349	45744.1	11.158	11.1467	0.00242683	0.00242437	1681	1.917	14.6179	0.00735701	0.0172841	27	567.485	566.893	15.716	15.6997	0	0	0	0	0	72042.1	78.602	248.645	0.00162047	0.00384342	0	0	0	0	0	614	4.824	6.40818	0.00922371	0.0112121	2578.86	16.148	49.823	0.00870624	0.0194678	1466.52	7.387	7.3795	0.00634555	0.00633911	254.88	7.473	7.86742	0.0274034	0.0302794	0	0	0	0	0	
1992-4-15	160	0	9.66262e+14	6.25112e+14	2.21355e+15	3.97087e+07	4.27376e+07	6.71702e+07	1.30776e+08	7.04733e+07	7.58806e+07	919.682	2868.98	4662.39	511084	537014	1.0481e+06	14642.7	92.35	245.119	0.0111583	0.019581	22835.8	87.813	146.872	0.00504164	0.00698678	0	0	0	0	0	1388.49	8.116	8.10777	0.00618896	0.00618268	1503.73	34.51	41.1984	0.0206723	0.0275012	19456.1	6.051	6.04485	0.00089544	0.000894531	3687.44	1.199	39.4083	0.00703362	0.0172421	9	41.369	41.3269	4.4396	4.43509	0	0	0	0	0	66476.2	90.373	271.846	0.00232942	0.00402541	0	0	0	0	0	401	10.579	3.31511	0.036354	0.00974041	2700.62	16.683	46.6061	0.0085776	0.0172799	1440.66	9.082	9.07278	0.00612553	0.00611932	296.08	9.508	8.56981	0.0349047	0.0280219	0	0	0	0	0	
1992-5-15	161	0	9.22432e+14	6.22795e+14	2.07062e+15	3.8716e+07	4.28726e+07	6.64625e+07	1.31641e+08	7.07945e+07	7.54295e+07	930.73	2896.36	4748.1	509274	541991	1.05127e+06	28864.7	270.978	543.2	0.00921091	0.0204783	19120.3	111.972	117.11	0.00527586	0.0061246	38248.6	1980.32	1611.57	0.0419092	0.0420219	6792.73	83.474	83.3888	0.0132321	0.0132186	1441.09	48.263	41.9008	0.0287566	0.0302621	21338.3	9.288	9.27855	0.000699863	0.000699152	0	0	0	0	0	1	0.064	0.0639351	0.064	0.0639351	0	0	0	0	0	29342	42.555	132.38	0.00212884	0.00369398	0	0	0	0	0	646	15.623	6.28946	0.0192442	0.010013	2813.31	28.713	46.0998	0.00984654	0.0168279	1285.14	35.084	35.048	0.0274396	0.0274116	573.32	36.819	21.1201	0.0455516	0.0337522	0	0	0	0	0	
1992-6-15	162	0	9.51671e+14	6.9469e+14	2.10338e+15	3.78535e+07	4.28892e+07	6.55015e+07	1.32292e+08	7.0951e+07	7.44633e+07	929.16	2959.32	4800.26	507944	547599	1.05554e+06	27076.6	570.703	590.306	0.0187894	0.0220308	41784.1	255.629	256.642	0.00536681	0.00598734	36299.2	1875.56	1355.5	0.0403987	0.0335445	6461.21	57.289	57.2306	0.0095568	0.00954709	1373.84	51.535	40.4306	0.0364604	0.0286844	30755.5	6.349	6.34254	0.000581963	0.000581372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44278.4	84.217	249.468	0.00409712	0.00371383	0	0	0	0	0	899	27.257	7.96199	0.0244202	0.0080196	1932.89	25.729	28.4186	0.0149585	0.0125477	1228.75	18.318	18.2993	0.0120818	0.0120695	45.84	1.238	1.09167	0.027007	0.0238147	0	0	0	0	0	
1992-7-15	163	0	1.00329e+15	8.59167e+14	2.38061e+15	3.76107e+07	4.28825e+07	6.48658e+07	1.32653e+08	7.09262e+07	7.36244e+07	888.067	2982.08	4882.56	507063	553463	1.06053e+06	30723.7	457.382	660.234	0.013067	0.0235044	72628.5	566.779	441.014	0.0075892	0.00632485	42673.7	2978.4	1560.18	0.0582981	0.036958	3135.47	20.633	20.612	0.00564179	0.00563607	2013.49	136.406	58.3874	0.0612382	0.0294307	38355.9	60.692	60.6299	0.00206494	0.00206284	1558.68	18.807	34.774	0.0071169	0.0225584	0	0	0	0	0	0	0	0	0	0	87032.4	215.266	455.856	0.00477719	0.00386906	0	0	0	0	0	690	33.78	5.80938	0.05106	0.00858008	2560.98	34.017	39.7471	0.0166035	0.0136335	2424.82	25.55	25.5239	0.0105438	0.0105331	229.23	13.092	8.37349	0.0554417	0.0315649	0	0	0	0	0	
1992-8-15	164	0	1.08183e+15	1.06343e+15	2.8218e+15	3.7883e+07	4.28489e+07	6.45374e+07	1.32777e+08	7.08405e+07	7.28581e+07	833.144	2938.4	4869.44	506788	550300	1.05709e+06	31106.8	633.306	617.237	0.0157542	0.0230541	87756.2	641.884	522.772	0.00622787	0.00583979	29469.4	1588.34	1104.2	0.0417645	0.0333956	2503.99	9.787	9.77707	0.00413324	0.00412905	521.61	23.476	15.4916	0.0494428	0.0297926	42265	77.309	77.2297	0.0026352	0.00263251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100283	371.412	418.655	0.0048415	0.00322448	0	0	0	0	0	8563	132.982	71.1978	0.028306	0.00794905	2702.88	29.534	42.5817	0.0110586	0.0153085	1523.29	20.5	20.4791	0.0138131	0.013799	564.84	27.931	16.4283	0.046729	0.0356573	0	0	0	0	0	
1992-9-15	165	0	1.09159e+15	1.11489e+15	3.10613e+15	3.889e+07	4.27718e+07	6.50827e+07	1.32762e+08	7.05535e+07	7.27628e+07	847.595	2805.51	4752.73	507078	545610	1.05269e+06	14449.9	282.339	308.787	0.0142872	0.0230308	65052.2	366.221	387.706	0.00616142	0.00595502	29535.2	952.815	1084.89	0.0287654	0.0345598	2943.96	15.103	15.0877	0.0077793	0.00777141	1712.29	44.191	49.4232	0.0188135	0.0297708	47795.3	74.618	74.5409	0.00235878	0.00235638	0	0	0	0	0	1	0.021	0.0209787	0.021	0.0209787	0	0	0	0	0	128587	358.122	421.84	0.00366711	0.00323624	0	0	0	0	0	18306	75.138	167.852	0.00625455	0.00848215	1974.66	18.455	38.0155	0.0108803	0.0187805	1532.23	23.756	23.7318	0.0135617	0.0135479	378.64	16.462	11.2182	0.0433365	0.0297273	0	0	0	0	0	
1992-10-15	166	0	1.0768e+15	1.05642e+15	3.2625e+15	3.98292e+07	4.2653e+07	6.57615e+07	1.32474e+08	7.00809e+07	7.29837e+07	881.282	2735.33	4612.8	507125	538050	1.04518e+06	1015.63	11.649	23.6365	0.0100645	0.022453	76468.1	289.874	429.262	0.005455	0.00586359	35052.7	1069.75	1003.48	0.025209	0.0303306	4407.94	21.764	21.7419	0.00698775	0.00698066	4037.61	146.632	136.594	0.0238515	0.0311926	45001.6	16.679	16.662	0.00129729	0.00129598	0	0	0	0	0	3	2.323	2.32064	0.898562	0.89765	0	0	0	0	0	103491	250.956	277.206	0.00419821	0.00340206	0	0	0	0	0	10291	3.163	104.826	0.00263011	0.0094418	1867.68	25.256	46.6504	0.0185955	0.0240796	855.29	13.562	13.5482	0.013756	0.0137421	433.6	14.66	16.6107	0.0241391	0.037731	0	0	0	0	0	
1992-11-15	167	0	1.04988e+15	9.39026e+14	2.9874e+15	4.0879e+07	4.25531e+07	6.6558e+07	1.31512e+08	6.94976e+07	7.32188e+07	906.325	2806.1	4575.88	506899	530996	1.0379e+06	0	0	0	0	0	72786.7	211.374	450.471	0.00540966	0.00678084	48621.1	1829.15	1452.52	0.0314141	0.0301727	8814.55	19.827	19.8068	0.00673552	0.00672867	3009.94	138.762	114.436	0.0394829	0.0359433	30294.5	24.43	24.405	0.00291614	0.00291318	0	0	0	0	0	4	21.497	21.4751	6.33086	6.32442	0	0	0	0	0	68951.3	195.899	202.064	0.00599098	0.00413244	0	0	0	0	0	13043	61.75	110.564	0.0286537	0.0122994	2310.75	53.187	61.5761	0.0218963	0.0250914	0	0	0	0	0	407.36	20.98	16.7881	0.0519816	0.0410639	0	0	0	0	0	
1992-12-15	168	0	1.0306e+15	8.68786e+14	2.81866e+15	4.12663e+07	4.24662e+07	6.67978e+07	1.30447e+08	6.89845e+07	7.33862e+07	922.363	2893.48	4686.28	506417	528615	1.03503e+06	0	0	0	0	0	51836.5	69.393	277.256	0.0024074	0.00623986	40218.7	1638.19	1059.32	0.0308673	0.0284263	9843.81	3.442	3.43851	0.00249673	0.0024942	1385.14	78.154	50.777	0.0568251	0.0360751	38055.2	14.824	14.8088	0.000352481	0.000352122	0	0	0	0	0	13	65.591	65.5242	4.73091	4.7261	0	0	0	0	0	60234.7	147.484	205.413	0.00434468	0.00467393	0	0	0	0	0	3135	153.512	34.6447	0.0736102	0.0123191	1389.11	26.919	39.1413	0.0200951	0.0282237	0	0	0	0	0	364.88	16.94	14.8686	0.0475657	0.0402061	325.48	8.58	5.33423	0.0263611	0.0163888	
1993-1-15	169	0	1.05661e+15	8.11511e+14	2.72177e+15	4.14363e+07	4.24296e+07	6.68756e+07	1.29594e+08	6.876e+07	7.38555e+07	944.306	2955.09	4804.41	505929	526669	1.0326e+06	155	0.162	3.42693	0.000988006	0.0221193	33579.4	41.614	180.021	0.00272191	0.00675527	33964	1200.84	1153.39	0.0312158	0.0380584	3628.13	0.183	0.182814	0.000465043	0.000464572	1711.73	47.017	60.2487	0.0275602	0.034939	51523.7	11.46	11.4484	0.00575604	0.00575019	30.97	0.156	0.62877	0.00503713	0.0203025	20	844.987	844.082	41.5081	41.4643	0	0	0	0	0	71274	94.175	234.37	0.00317182	0.00445797	0	0	0	0	0	8618	109.195	103.787	0.0147653	0.0120881	4316.53	62.325	125.096	0.0178847	0.0292772	0	0	0	0	0	952.95	27.156	41.6925	0.0262603	0.0442028	301.5	4.851	5.17139	0.0160896	0.0171522	
1993-2-15	170	0	1.0514e+15	7.33835e+14	2.57513e+15	4.12456e+07	4.2371e+07	6.70377e+07	1.29059e+08	6.8887e+07	7.44007e+07	962.163	3006.13	4897.59	506006	529266	1.03527e+06	3474.86	9.221	75.755	0.00316843	0.0227879	25390.2	23.513	140.175	0.0012516	0.00604405	28367.1	945.897	963.304	0.0279172	0.0367083	534.322	0.33	0.329665	0.000725571	0.000724835	2119.65	149.607	70.3321	0.0710839	0.0347192	53919.1	10.9	10.8889	0.00336549	0.00336207	58.85	0.91	1.14322	0.0159224	0.0194229	19	980.171	979.093	48.5904	48.5376	0	0	0	0	0	35851.4	8.781	115.48	0.000433076	0.00331068	0	0	0	0	0	6976	169.182	80.9487	0.0311377	0.0116413	3871.38	35.432	93.5862	0.0118502	0.0233563	0	0	0	0	0	962.98	30.916	35.0162	0.0320853	0.0363638	0	0	0	0	0	
1993-3-15	171	0	1.04803e+15	6.73512e+14	2.42203e+15	4.07086e+07	4.23619e+07	6.71357e+07	1.29069e+08	6.92454e+07	7.49707e+07	923.958	3059.99	4974.21	506433	531795	1.03823e+06	10442	72.14	213.582	0.00809528	0.0237943	23194.6	12.845	123.747	0.000636649	0.00565215	32407.5	1527.31	1117.67	0.0354703	0.0357154	1459.01	10.331	10.3205	0.00551851	0.00551291	1754.74	60.155	55.5827	0.0362102	0.031853	59653.3	31.152	31.1202	0.010486	0.0104754	955.185	2.341	10.7716	0.00720927	0.0196878	15	291.212	290.911	18.0808	18.0622	0	0	0	0	0	43896.6	8.969	183.138	0.000687136	0.00324632	0	0	0	0	0	13126.1	271.098	150.638	0.0216865	0.011076	2821.61	23.189	57.767	0.0101039	0.0201107	71	0.173	0.172825	0.00243662	0.00243415	1972.75	85.436	52.838	0.0433081	0.0267839	0	0	0	0	0	
1993-4-15	172	0	9.89422e+14	6.15572e+14	2.21716e+15	3.98588e+07	4.23123e+07	6.68966e+07	1.29243e+08	6.95555e+07	7.49785e+07	898.089	3028.76	4974.89	506686	535088	1.04177e+06	29050	356.207	542.983	0.0118179	0.0216101	20009.5	22.054	106.828	0.00264287	0.00572605	37803.9	1700.15	1385.33	0.0314601	0.0367351	2054.44	12.178	12.1656	0.0070446	0.00703745	2242.57	68.06	62.9005	0.0324584	0.0283858	40502.6	37.644	37.6056	0.00671539	0.00670853	2934.68	9.185	33.3454	0.0103067	0.0231431	10	38.791	38.7516	3.78949	3.78564	0	0	0	0	0	17905.4	19.494	77.9367	0.00289412	0.00316923	0	0	0	0	0	22386	68.327	196.787	0.00755327	0.00839027	2504.33	29.904	46.5673	0.0131492	0.0185163	288.3	2.099	2.09687	0.00885204	0.00884306	2801.2	113.844	79.6446	0.0317359	0.0267909	0	0	0	0	0	
1993-5-15	173	0	9.8676e+14	6.28428e+14	2.13872e+15	3.89592e+07	4.23453e+07	6.63497e+07	1.29954e+08	6.98218e+07	7.46825e+07	885.781	2916.64	4896.47	506740	539338	1.04608e+06	29359.9	402.456	563.331	0.013735	0.0203658	24147.5	34.444	130.867	0.00480759	0.0061639	43367.4	2090.06	1765.1	0.0366213	0.0423079	6242.47	35.136	35.1003	0.00917269	0.00916339	3006.62	107.716	87.4396	0.0361641	0.0288407	35810.1	64.28	64.2139	0.00710043	0.00709315	3111.17	8.86	38.383	0.0117721	0.018213	4	9.859	9.84899	2.61091	2.60826	0	0	0	0	0	15264.5	43.572	74.2442	0.0052547	0.00351981	58.5	0.965	2.55984	0.0164957	0.043758	23779.4	33.766	248.72	0.00336197	0.0089658	3440.97	37.522	60.1526	0.0124405	0.0172862	168.45	3.313	3.30964	0.0127579	0.012745	0	0	0	0	0	0	0	0	0	0	
1993-6-15	174	0	9.77131e+14	7.25565e+14	2.18254e+15	3.82603e+07	4.23904e+07	6.55541e+07	1.30685e+08	6.99321e+07	7.39827e+07	876.894	2850.33	4750.77	506714	544804	1.05152e+06	19790.6	420.367	428.996	0.017117	0.0224445	49524.4	170.396	266.854	0.00498213	0.00612361	45681.4	2233.63	1714.31	0.0472442	0.0384097	7889.65	35.822	35.7856	0.00602706	0.00602094	2208.08	124.703	67.2503	0.0658482	0.0322322	37674.9	71.637	71.5637	0.00797526	0.00796711	0	0	0	0	0	2	0.335	0.33466	0.166462	0.166293	0	0	0	0	0	45712.3	337.056	193.058	0.00409017	0.00329381	40	2.905	1.58188	0.072625	0.0395469	24078.7	34.091	262.725	0.0126434	0.010232	3598.71	67.785	60.2905	0.0205447	0.0166224	167.122	2.746	2.74321	0.017714	0.0176961	0	0	0	0	0	0	0	0	0	0	
1993-7-15	175	0	1.02289e+15	8.64773e+14	2.42232e+15	3.81888e+07	4.24205e+07	6.50655e+07	1.30978e+08	6.99243e+07	7.32194e+07	840.221	2823.03	4672.35	506375	551257	1.05763e+06	26813.4	758.663	509.891	0.0185152	0.0207892	60040.3	155.893	348.07	0.00247731	0.00549281	35613	1608.47	1339.51	0.0452237	0.0348541	3162.61	35.961	35.9244	0.00871971	0.00871085	1948.76	198.219	62.1341	0.0950827	0.0319895	43205.7	151.615	151.459	0.00894515	0.00893597	0	0	0	0	0	2	0.792	0.791196	0.291178	0.290882	0	0	0	0	0	82881.4	530.03	335.738	0.00665422	0.00304313	46.5	2.83	1.73489	0.0608602	0.0373094	50600.6	676.644	538.69	0.0147058	0.010247	1808.73	38.509	29.7902	0.0187898	0.0149435	100.262	1.816	1.81416	0.0181126	0.0180942	0	0	0	0	0	0	0	0	0	0	
1993-8-15	176	0	1.0562e+15	1.09561e+15	2.876e+15	3.85255e+07	4.23886e+07	6.49782e+07	1.31071e+08	6.97782e+07	7.2768e+07	794.461	2777.54	4614.24	506345	547898	1.05424e+06	22261.2	721.866	409.687	0.0225981	0.0204857	61435.8	204.08	332.338	0.00521476	0.00553019	31549.2	1256.45	1210.54	0.0415427	0.0367954	2235.53	21.946	21.9237	0.00918416	0.00917484	631.48	36.599	18.415	0.0516961	0.0290079	47842.1	116.008	115.889	0.00616426	0.00615795	0	0	0	0	0	2	0.166	0.165831	0.0719474	0.0718743	0	0	0	0	0	119708	541.593	404.431	0.00565738	0.00307973	43.9513	1.53	1.58172	0.0348113	0.035988	66555.4	743.685	561.151	0.0124393	0.00798836	2319.73	68.189	36.7924	0.0292831	0.0157992	287.286	3.815	3.81112	0.0185107	0.018492	0	0	0	0	0	0	0	0	0	0	
1993-9-15	177	0	1.05018e+15	1.1909e+15	3.17849e+15	3.95993e+07	4.23057e+07	6.55707e+07	1.30967e+08	6.94123e+07	7.28087e+07	832.902	2668.09	4510.34	506770	543424	1.05019e+06	7945	189.028	185.773	0.0187489	0.0245541	53927.5	67.656	262.188	0.00257228	0.00472115	34701.4	924.759	1420.23	0.0266789	0.0408625	1289.49	8.019	8.01087	0.00897678	0.00896767	364.686	8.281	10.4752	0.0227072	0.028724	47539.8	98.873	98.7702	0.00605105	0.00604486	225.61	3.118	5.33066	0.0137677	0.0242715	2	0.02	0.0199797	0.0116907	0.0116788	0	0	0	0	0	97314.5	203.608	334.126	0.00220108	0.00348544	66	2.75	2.46111	0.0416667	0.0372895	50552	146.132	305.153	0.00673141	0.00707545	2419.75	52.219	45.974	0.02173	0.0189844	272.5	5.278	5.27264	0.0203302	0.0203095	0	0	0	0	0	0	0	0	0	0	
1993-10-15	178	0	1.05368e+15	1.07089e+15	3.28343e+15	4.08452e+07	4.22907e+07	6.63599e+07	1.30531e+08	6.89928e+07	7.3166e+07	893.042	2652.66	4439.37	507219	535624	1.04284e+06	493	0	12.7959	0	0	50770.9	71.175	221.117	0.00336038	0.0050696	51758.3	1422.7	1732.72	0.0254526	0.0344375	2517.83	15.849	15.8329	0.00573037	0.00572456	283.2	3.098	9.52325	0.0148586	0.0344233	43389.3	91.124	91.029	0.00721448	0.00720709	674.163	9.284	15.206	0.0147493	0.0228679	3	0.537	0.536455	0.13561	0.135472	0	0	0	0	0	81539.7	216.078	228.138	0.0024608	0.00339435	50	2.125	2.54175	0.0425	0.050835	22916	70.366	136.164	0.010595	0.0082119	1937.94	42.535	50.1783	0.0241391	0.0258466	424.232	11.452	11.4404	0.0255222	0.0254962	0	0	0	0	0	0	0	0	0	0	
1993-11-15	179	0	1.05228e+15	9.80608e+14	3.11327e+15	4.19072e+07	4.22843e+07	6.712e+07	1.29627e+08	6.85087e+07	7.32522e+07	931.864	2809.32	4508.65	507366	529027	1.03639e+06	0	0	0	0	0	63694.1	209.407	319.705	0.00397375	0.00552678	40548.4	1405.66	1333.84	0.0309209	0.0358992	7769.44	19.007	18.9855	0.00771064	0.00767906	0	0	0	0	0	45290.3	60.844	60.7813	0.00789234	0.00788429	636.19	4.16	13.8662	0.00721256	0.0217815	4	20.762	20.7409	5.92925	5.92323	0	0	0	0	0	77591.2	163.517	233.435	0.0059011	0.00438929	58	1.992	3.82237	0.0343448	0.0659029	18416	90.105	106.407	0.0159357	0.009346	2143.32	79.626	59.8911	0.0245591	0.0261967	463.416	7.682	7.6742	0.0140982	0.0140839	0	0	0	0	0	0	0	0	0	0	
1993-12-15	180	0	1.05386e+15	8.79515e+14	2.85167e+15	4.24301e+07	4.22984e+07	6.75072e+07	1.28692e+08	6.80934e+07	7.35559e+07	942.338	2965.29	4742.36	507561	525791	1.03335e+06	103.936	0.502	2.42887	0.0051025	0.0234088	50959.2	139.217	278.242	0.00221726	0.00562701	46624.2	1385.32	1580.35	0.0301126	0.0356782	7409.8	17.672	17.654	0.00487923	0.00487427	854.13	63.291	33.0263	0.0519019	0.0355644	27433.5	34.18	34.145	0.00762623	0.00761847	520.163	6.009	11.0374	0.011694	0.0210745	9	55.816	55.7592	6.45346	6.4469	0	0	0	0	0	55687.1	149.284	186.11	0.00624006	0.00474006	30.5	1.315	2.36264	0.0431148	0.0774635	7816	111.425	88.6658	0.0236567	0.0121089	991.389	27.798	28.2005	0.0221481	0.0277128	171	5.423	5.41749	0.0317135	0.0316813	0	0	0	0	0	0	0	0	0	0	
1994-1-15	181	0	1.09269e+15	8.11371e+14	2.77069e+15	4.26452e+07	4.23808e+07	6.78743e+07	1.28049e+08	6.82377e+07	7.42732e+07	958.862	3037.37	4926	507819	522705	1.03052e+06	4537.49	11.581	101.43	0.00237141	0.0219805	17645.6	34.303	94.6836	0.00205631	0.00596105	44603.9	1705.44	1869.6	0.0326616	0.0360354	5621.23	6.11	6.1038	0.00171148	0.00170975	0	0	0	0	0	31265.7	19.581	19.5611	0.011399	0.0113874	175.217	2.062	3.43168	0.0170089	0.0191447	18	1315.83	1314.36	63.5145	63.4446	0	0	0	0	0	58638.9	65.059	196.988	0.00310873	0.00429983	31.1897	1.485	2.51893	0.0476119	0.0807616	5496	41.652	66.3732	0.00704155	0.0116818	2263.09	38.658	63.2521	0.0143732	0.0261843	2520.01	43.895	43.8503	0.0165938	0.0165769	425.55	24.117	15.7956	0.0501736	0.0393056	0	0	0	0	0	
1994-2-15	182	0	1.11739e+15	7.48536e+14	2.65281e+15	4.24146e+07	4.24265e+07	6.8167e+07	1.27763e+08	6.85971e+07	7.50802e+07	936.127	3065.14	5016.64	508732	524128	1.03286e+06	5225.82	30.289	112.975	0.00833981	0.0213071	12591.1	14.435	70.8034	0.00170584	0.0068219	46581.1	1523.41	1617.56	0.0311904	0.0332844	2369.82	8.554	8.54532	0.00397579	0.00397176	1019.22	15.358	32.59	0.0163447	0.0319133	33161.2	26.253	26.2262	0.00570068	0.00569486	130.28	0.641	2.51548	0.00532266	0.0193874	24	1715.19	1713.14	63.1724	63.0983	0	0	0	0	0	53490.6	28.209	221.117	0.00255175	0.0045402	59.5	2.16	3.71346	0.0363025	0.0624111	9606	99.151	106.085	0.0143958	0.0110191	3312.59	25.376	79.0452	0.0126929	0.0248008	2992.56	36.793	36.7556	0.0169355	0.0169183	739.06	30.083	26.3568	0.0278733	0.0367511	0	0	0	0	0	
1994-3-15	183	0	1.13292e+15	6.79695e+14	2.50437e+15	4.19021e+07	4.2483e+07	6.83744e+07	1.27952e+08	6.90404e+07	7.56985e+07	872.638	3048.5	5004.14	510553	526037	1.03659e+06	6686.2	53.453	146.51	0.00834994	0.0215198	34906.9	29.87	189.788	0.00190864	0.00645084	34537.4	1233.63	1236.61	0.0264336	0.0325423	3334.03	29.574	29.544	0.00971473	0.00970487	993.89	17.521	29.3177	0.0176287	0.029498	40383.5	73.813	73.7365	0.0119804	0.011968	307.37	1.587	6.60039	0.00586391	0.0208676	10	968.6	967.558	84.8955	84.8049	0	0	0	0	0	28800.6	38.763	109.745	0.00166864	0.00363794	76.2	1.17	3.79846	0.0153543	0.0498485	19742	154.365	193.378	0.0190679	0.0106251	4001.62	40.364	82.0902	0.00819467	0.0197461	3744.67	66.171	66.1033	0.0171942	0.0171766	312.8	8.034	9.54093	0.0252644	0.0298266	0	0	0	0	0	
